Date,Wave Perid,Sig Wave Height,Max Wave Period,Max Wave Height,Mean Wave Dir
24/09/2023 05:00:00,8.555,4.102,12.539,7.031,238
24/09/2023 06:00:00,8.789,4.570,12.422,7.031,233
24/09/2023 07:00:00,8.203,4.102,11.953,6.406,232
24/09/2023 08:00:00,8.438,4.336,11.484,7.031,233
24/09/2023 09:00:00,7.852,4.102,11.719,7.188,233
24/09/2023 10:00:00,7.617,4.102,10.078,6.250,225
24/09/2023 11:00:00,7.734,3.984,11.836,6.094,228
24/09/2023 12:00:00,7.266,3.633,10.078,6.563,231
24/09/2023 13:00:00,7.852,3.984,10.313,5.625,236
24/09/2023 14:00:00,8.086,3.984,11.133,6.406,236
24/09/2023 15:00:00,8.086,3.984,11.016,6.094,240
24/09/2023 16:00:00,8.086,4.102,13.125,7.031,232
24/09/2023 17:00:00,8.320,3.984,11.836,6.406,236
24/09/2023 19:00:00,7.617,3.867,9.961,6.719,233
24/09/2023 20:00:00,7.617,3.984,12.422,8.125,236
24/09/2023 21:00:00,7.031,3.867,9.141,5.156,233
24/09/2023 22:00:00,7.266,4.219,11.602,8.125,236
24/09/2023 23:00:00,7.266,4.336,9.844,7.188,231
25/09/2023 00:00:00,7.383,4.570,7.617,7.500,228
25/09/2023 01:00:00,7.969,4.805,13.008,8.594,238
25/09/2023 02:00:00,8.438,5.273,11.484,7.813,239
25/09/2023 03:00:00,8.906,5.977,11.836,8.906,243
25/09/2023 04:00:00,8.906,5.977,10.898,8.906,245
25/09/2023 05:00:00,8.672,5.508,11.953,8.906,243
25/09/2023 06:00:00,8.555,5.508,11.836,9.063,240
25/09/2023 07:00:00,8.086,5.273,11.602,8.125,238
25/09/2023 08:00:00,7.852,5.156,12.070,7.813,238
25/09/2023 09:00:00,7.969,4.922,10.430,9.063,239
25/09/2023 10:00:00,7.969,5.273,11.484,8.438,239
25/09/2023 11:00:00,7.852,5.156,9.258,8.750,239
25/09/2023 12:00:00,8.086,5.273,10.195,10.156,242
25/09/2023 13:00:00,8.320,5.625,11.484,8.750,248
25/09/2023 14:00:00,8.203,5.391,10.781,9.063,245
25/09/2023 15:00:00,8.555,5.977,11.250,10.156,250
25/09/2023 16:00:00,8.789,5.977,10.664,9.375,248
25/09/2023 17:00:00,8.438,5.859,10.781,10.781,249
25/09/2023 18:00:00,8.555,5.625,12.305,7.969,248
25/09/2023 19:00:00,8.672,5.977,11.719,10.156,252
25/09/2023 20:00:00,8.086,5.391,12.188,9.219,248
25/09/2023 21:00:00,7.852,5.156,11.953,7.656,240
25/09/2023 22:00:00,7.500,4.805,12.188,7.500,238
25/09/2023 23:00:00,7.617,4.922,9.609,8.594,238
26/09/2023 00:00:00,7.500,4.688,10.664,8.281,229
26/09/2023 01:00:00,7.734,5.273,10.430,9.375,231
26/09/2023 02:00:00,7.852,5.742,9.727,8.438,224
26/09/2023 03:00:00,8.086,5.625,9.844,9.063,232
26/09/2023 04:00:00,7.734,4.688,10.547,7.969,226
26/09/2023 05:00:00,7.617,4.570,9.961,8.906,224
26/09/2023 06:00:00,7.500,3.867,9.609,6.406,231
26/09/2023 07:00:00,7.617,3.984,10.664,7.031,236
26/09/2023 08:00:00,7.617,3.633,10.195,6.250,232
26/09/2023 09:00:00,7.500,3.633,10.898,5.313,239
26/09/2023 10:00:00,7.617,3.633,9.727,5.313,238
26/09/2023 11:00:00,6.914,3.398,10.430,6.094,228
26/09/2023 12:00:00,6.680,3.281,10.664,5.156,229
26/09/2023 13:00:00,6.563,3.164,9.844,4.688,229
26/09/2023 14:00:00,6.680,3.047,10.313,5.625,235
26/09/2023 15:00:00,6.328,3.047,8.789,5.156,239
26/09/2023 16:00:00,6.211,2.930,8.555,5.000,236
26/09/2023 17:00:00,6.445,3.164,9.492,5.469,242
26/09/2023 19:00:00,6.563,3.047,8.086,5.000,233
26/09/2023 20:00:00,6.094,3.047,7.852,5.000,228
26/09/2023 21:00:00,6.094,2.813,9.023,4.688,231
26/09/2023 22:00:00,6.094,2.695,9.609,5.000,232
26/09/2023 23:00:00,6.680,3.047,9.375,4.375,231
27/09/2023 00:00:00,6.797,2.930,9.258,4.688,233
27/09/2023 01:00:00,6.445,2.695,9.609,4.063,239
27/09/2023 02:00:00,6.914,3.047,9.023,4.531,243
27/09/2023 03:00:00,6.563,2.813,9.609,4.063,256
27/09/2023 04:00:00,6.563,2.813,9.727,4.063,248
27/09/2023 05:00:00,6.211,2.578,8.789,5.000,250
27/09/2023 06:00:00,6.328,2.813,9.141,4.531,253
27/09/2023 07:00:00,5.859,2.695,8.906,4.375,239
27/09/2023 08:00:00,5.742,2.695,7.266,4.531,233
27/09/2023 09:00:00,5.742,2.813,10.078,4.688,211
27/09/2023 10:00:00,5.625,2.813,6.914,4.063,183
27/09/2023 11:00:00,5.625,2.930,6.445,4.063,159
27/09/2023 12:00:00,5.859,2.930,6.445,5.000,152
27/09/2023 13:00:00,5.859,3.047,7.383,4.688,135
27/09/2023 14:00:00,6.211,3.516,7.617,6.094,128
27/09/2023 15:00:00,5.977,2.930,8.086,5.469,125
27/09/2023 16:00:00,6.094,2.813,8.086,5.156,113
27/09/2023 17:00:00,6.094,2.695,7.617,4.531,90
27/09/2023 19:00:00,7.031,3.047,7.383,4.063,323
27/09/2023 20:00:00,7.031,2.578,10.313,4.375,311
27/09/2023 21:00:00,7.734,3.281,11.719,5.156,225
27/09/2023 22:00:00,8.086,3.750,14.297,5.781,214
27/09/2023 23:00:00,7.266,3.750,14.648,6.094,221
28/09/2023 00:00:00,7.031,3.867,8.320,5.938,221
28/09/2023 01:00:00,7.383,4.453,14.063,6.406,214
28/09/2023 02:00:00,7.266,4.102,10.781,5.938,219
28/09/2023 03:00:00,6.914,3.867,9.609,6.094,228
28/09/2023 04:00:00,7.617,3.750,11.836,5.156,233
28/09/2023 05:00:00,7.617,3.867,8.789,5.781,233
28/09/2023 06:00:00,7.500,3.867,11.367,5.938,232
28/09/2023 07:00:00,7.148,3.750,7.031,5.781,228
28/09/2023 08:00:00,6.914,3.984,7.266,6.719,232
28/09/2023 09:00:00,6.914,4.102,7.852,6.094,219
28/09/2023 10:00:00,6.445,3.867,7.266,6.719,218
28/09/2023 11:00:00,6.445,3.750,7.383,6.094,208
28/09/2023 12:00:00,6.328,3.633,7.266,5.313,211
28/09/2023 13:00:00,6.211,3.516,8.438,6.563,207
28/09/2023 14:00:00,6.328,3.633,8.438,6.250,201
28/09/2023 15:00:00,6.680,3.867,7.969,5.625,198
28/09/2023 16:00:00,6.680,3.867,7.852,5.625,197
28/09/2023 17:00:00,6.914,4.219,8.438,5.938,201
28/09/2023 19:00:00,7.031,4.102,9.023,6.719,217
28/09/2023 20:00:00,7.617,4.922,10.078,7.500,222
28/09/2023 21:00:00,7.500,4.922,9.492,9.219,232
28/09/2023 22:00:00,7.383,5.039,8.438,9.063,238
28/09/2023 23:00:00,7.969,5.742,9.727,9.063,235
29/09/2023 00:00:00,7.500,5.156,10.898,8.438,231
29/09/2023 01:00:00,7.500,4.922,9.258,7.656,232
29/09/2023 02:00:00,7.617,5.039,9.844,9.531,229
29/09/2023 03:00:00,7.852,5.273,9.727,9.688,235
29/09/2023 04:00:00,7.617,5.039,10.313,9.219,245
29/09/2023 05:00:00,7.617,5.039,12.188,7.188,238
29/09/2023 06:00:00,7.500,4.570,8.906,7.344,245
29/09/2023 07:00:00,7.617,4.805,8.320,7.969,246
29/09/2023 08:00:00,7.617,4.688,9.844,7.031,249
29/09/2023 09:00:00,7.500,4.453,9.961,8.438,245
29/09/2023 10:00:00,7.852,4.688,11.016,7.656,249
29/09/2023 11:00:00,7.734,4.688,9.844,7.500,248
29/09/2023 12:00:00,7.500,4.453,9.727,6.719,243
29/09/2023 13:00:00,7.617,4.336,9.492,8.438,242
29/09/2023 14:00:00,7.734,4.688,9.727,7.500,240
29/09/2023 15:00:00,7.617,4.336,8.086,6.719,242
29/09/2023 16:00:00,7.266,3.984,9.492,7.031,246
29/09/2023 17:00:00,7.266,3.867,9.375,6.406,253
29/09/2023 18:00:00,7.148,3.633,11.367,6.250,255
29/09/2023 19:00:00,6.914,3.398,8.789,6.094,250
29/09/2023 20:00:00,6.914,2.930,8.789,5.156,262
29/09/2023 21:00:00,6.914,2.813,8.672,4.688,262
29/09/2023 22:00:00,6.563,2.461,9.844,4.531,266
29/09/2023 23:00:00,7.266,2.813,10.898,4.063,259
30/09/2023 00:00:00,7.383,2.813,10.664,6.250,263
30/09/2023 01:00:00,7.383,2.813,8.906,4.531,255
30/09/2023 02:00:00,7.383,2.813,8.438,4.531,256
30/09/2023 03:00:00,7.383,2.930,9.492,4.219,260
30/09/2023 04:00:00,7.148,2.695,9.258,4.531,267
30/09/2023 05:00:00,7.031,2.695,9.375,6.406,270
30/09/2023 06:00:00,6.445,2.695,7.852,4.531,267
30/09/2023 07:00:00,6.563,2.578,9.023,4.844,283
30/09/2023 08:00:00,6.680,2.578,9.141,5.313,291
30/09/2023 09:00:00,6.211,2.578,10.195,4.844,284
30/09/2023 10:00:00,6.211,2.578,10.781,4.063,302
30/09/2023 11:00:00,6.094,2.461,9.609,4.063,297
30/09/2023 12:00:00,6.094,2.695,9.375,4.219,298
30/09/2023 13:00:00,5.508,2.461,7.031,3.750,245
30/09/2023 14:00:00,5.508,2.461,9.023,3.594,183
30/09/2023 15:00:00,5.508,2.344,7.031,4.063,165
30/09/2023 16:00:00,5.742,2.578,5.859,4.219,146
30/09/2023 17:00:00,5.508,2.344,7.734,3.438,132
30/09/2023 19:00:00,5.508,2.344,9.258,3.594,136
30/09/2023 20:00:00,5.508,2.227,7.148,3.594,110
30/09/2023 21:00:00,5.273,2.227,6.680,2.969,201
30/09/2023 22:00:00,5.273,2.344,6.914,3.906,210
30/09/2023 23:00:00,5.273,2.344,7.852,4.219,212
01/10/2023 00:00:00,5.625,2.461,6.797,4.063,211
01/10/2023 01:00:00,5.625,2.461,8.203,3.438,215
01/10/2023 02:00:00,5.508,2.344,7.031,4.219,211
01/10/2023 03:00:00,5.625,2.344,8.789,3.438,222
01/10/2023 04:00:00,5.977,2.695,9.961,4.375,217
01/10/2023 05:00:00,5.742,2.578,8.320,5.156,219
01/10/2023 06:00:00,6.211,2.813,7.969,4.219,225
01/10/2023 07:00:00,5.977,2.695,8.555,4.531,233
01/10/2023 08:00:00,6.328,3.047,9.492,4.844,233
01/10/2023 09:00:00,6.328,2.930,8.789,4.531,233
01/10/2023 10:00:00,6.328,3.047,7.500,4.688,235
01/10/2023 11:00:00,6.328,3.281,7.969,5.156,233
01/10/2023 12:00:00,6.563,3.398,7.383,5.938,238
01/10/2023 13:00:00,6.680,3.398,8.906,5.313,238
01/10/2023 14:00:00,6.680,3.516,7.852,6.094,233
01/10/2023 15:00:00,6.211,2.930,7.266,4.688,229
01/10/2023 16:00:00,6.563,3.281,7.852,5.469,235
01/10/2023 17:00:00,6.328,2.813,9.141,4.531,232
01/10/2023 19:00:00,6.445,3.164,8.672,5.000,239
01/10/2023 20:00:00,6.797,3.398,7.734,5.938,239
01/10/2023 21:00:00,6.094,2.930,8.086,5.625,245
01/10/2023 22:00:00,6.563,3.398,7.852,5.156,240
01/10/2023 23:00:00,6.680,3.516,8.086,6.719,242
02/10/2023 00:00:00,6.563,3.398,8.438,5.625,242
02/10/2023 01:00:00,7.148,3.984,7.969,5.625,239
02/10/2023 02:00:00,6.914,3.867,9.375,7.344,238
02/10/2023 03:00:00,7.266,4.102,10.781,6.406,239
02/10/2023 04:00:00,7.500,4.453,10.078,9.063,245
02/10/2023 05:00:00,7.500,4.453,10.195,6.875,243
02/10/2023 06:00:00,7.500,4.336,11.133,8.281,246
02/10/2023 07:00:00,7.734,4.688,11.367,7.813,245
02/10/2023 08:00:00,7.734,4.219,8.906,6.875,248
02/10/2023 09:00:00,8.086,4.570,11.367,6.563,255
02/10/2023 10:00:00,7.617,4.219,9.609,6.875,253
02/10/2023 11:00:00,7.852,4.336,9.727,7.813,252
02/10/2023 12:00:00,7.852,4.219,10.195,7.500,256
02/10/2023 13:00:00,7.617,4.570,9.727,7.344,253
02/10/2023 14:00:00,7.852,4.570,9.609,7.969,252
02/10/2023 15:00:00,7.383,4.219,10.781,7.500,243
02/10/2023 16:00:00,7.617,4.570,9.375,7.031,246
02/10/2023 17:00:00,7.383,4.336,9.375,7.813,256
02/10/2023 19:00:00,7.031,3.984,11.250,6.719,250
02/10/2023 20:00:00,7.148,3.984,10.078,6.563,252
02/10/2023 21:00:00,7.031,3.750,9.141,5.938,246
02/10/2023 22:00:00,6.680,3.398,10.313,5.156,249
02/10/2023 23:00:00,6.563,3.516,8.320,7.188,245
03/10/2023 00:00:00,6.445,3.281,9.023,5.938,243
03/10/2023 01:00:00,6.914,3.750,9.258,6.094,248
03/10/2023 02:00:00,6.680,3.633,8.438,6.250,242
03/10/2023 03:00:00,7.148,3.984,10.664,5.938,248
03/10/2023 04:00:00,7.148,3.984,8.672,7.344,253
03/10/2023 05:00:00,6.563,3.516,7.969,6.563,259
03/10/2023 06:00:00,6.680,3.750,7.617,6.563,257
03/10/2023 07:00:00,6.563,3.750,9.492,6.250,262
03/10/2023 08:00:00,6.680,3.281,9.258,5.156,255
03/10/2023 09:00:00,6.680,3.164,9.141,5.156,255
03/10/2023 10:00:00,6.328,2.813,6.797,4.688,257
03/10/2023 11:00:00,6.211,2.930,8.906,5.781,252
03/10/2023 12:00:00,6.211,2.930,8.672,4.531,260
03/10/2023 13:00:00,6.445,3.047,8.438,4.219,256
03/10/2023 14:00:00,6.211,2.930,8.906,5.156,256
03/10/2023 15:00:00,6.211,2.930,8.672,4.375,260
03/10/2023 16:00:00,6.445,3.047,8.086,4.375,249
03/10/2023 17:00:00,6.094,2.930,8.086,4.375,249
03/10/2023 18:00:00,6.094,3.047,8.086,5.313,255
03/10/2023 19:00:00,5.977,2.930,7.734,4.531,256
03/10/2023 20:00:00,5.977,3.047,7.383,5.000,257
03/10/2023 21:00:00,5.859,2.813,6.914,4.375,257
03/10/2023 22:00:00,5.977,3.047,8.438,4.375,257
03/10/2023 23:00:00,5.859,3.164,7.617,4.688,252
04/10/2023 00:00:00,5.859,3.047,7.383,5.938,249
